x1	x2	x3	x4	x5	x6
3	2	3	0	4	4
2	0	5	1	3	0
1	0	31	6	0	1
2	4	36	7	5	0
0	3	25	5	5	3
1	1	14	2	5	0
0	3	24	4	4	1
2	1	38	7	2	0
2	6	17	3	5	5
1	2	18	3	2	0
0	6	6	1	0	2
3	7	16	3	4	5
0	0	44	8	0	2
3	7	16	3	0	5
1	3	22	4	1	4
0	1	35	7	3	3
3	4	31	6	3	0
1	4	44	8	1	2
0	3	21	4	2	0
2	4	34	6	1	1
1	5	14	2	5	6
3	7	9	1	3	3
1	6	14	2	0	2
0	3	40	8	2	5
0	2	19	3	4	1
2	1	31	6	4	0
3	7	16	3	4	4
1	6	33	6	4	6
3	4	23	4	4	2
2	5	28	5	0	4
1	5	11	2	0	4
2	7	2	0	2	0
0	4	42	8	3	4
1	3	0	0	1	2
2	0	40	8	3	3
3	7	22	4	1	1
2	4	39	7	1	5
0	2	35	7	1	6
3	5	40	8	0	4
1	1	18	3	3	6
1	7	2	0	2	6
3	7	26	5	0	2
2	3	42	8	4	4
1	0	20	4	4	1
2	3	24	4	1	3
1	3	3	0	3	5
3	7	5	1	2	4
3	4	15	3	2	4
1	1	22	4	4	0
1	7	13	2	5	5
2	6	42	8	1	1
0	1	41	8	5	6
0	0	9	1	0	2
3	1	8	1	5	5
2	6	4	0	0	0
3	4	29	5	3	6
2	0	43	8	1	4
2	1	14	2	0	6
2	4	7	1	3	0
3	2	0	0	4	6
0	5	28	5	1	0
3	5	17	3	4	6
2	3	32	6	5	4
3	7	5	1	3	4
3	0	28	5	1	6
2	2	18	3	2	6
0	4	5	1	1	5
0	0	35	7	0	5
2	1	28	5	5	6
0	7	33	6	5	1
0	2	15	3	0	3
2	3	34	6	5	0
0	3	29	5	3	6
1	1	34	6	1	3
1	0	15	3	4	3
3	4	30	6	5	3
3	0	19	3	1	4
1	4	36	7	1	1
3	1	18	3	0	0
0	0	8	1	5	6
2	4	41	8	3	1
0	3	15	3	3	6
2	0	35	7	1	3
1	1	35	7	4	2
0	5	35	7	0	4
3	7	30	6	1	4
2	3	42	8	4	0
0	4	33	6	2	3
3	1	43	8	3	4
0	3	1	0	4	2
2	0	39	7	3	0
3	4	2	0	5	2
2	1	20	4	0	4
2	2	20	4	2	4
1	0	29	5	1	3
3	6	16	3	1	2
2	6	5	1	4	0
1	5	6	1	3	1
3	2	0	0	2	4
1	0	26	5	4	0
2	4	8	1	0	4
3	5	30	6	5	1
2	5	32	6	2	2
1	3	22	4	2	5
2	2	42	8	3	2
2	7	41	8	1	3
3	5	20	4	3	5
3	0	15	3	3	4
1	0	14	2	0	3
2	5	31	6	5	0
2	2	24	4	5	6
2	3	0	0	3	2
2	1	3	0	1	2
3	6	21	4	2	0
2	6	36	7	1	1
3	5	21	4	5	1
1	3	20	4	2	3
0	2	28	5	3	0
0	7	17	3	3	0
3	4	0	0	2	6
2	6	43	8	4	3
0	5	40	8	3	5
2	0	39	7	5	6
2	4	40	8	4	3
0	4	18	3	3	5
0	2	22	4	5	5
3	5	23	4	5	5
3	5	20	4	5	1
2	4	30	6	1	3
1	4	25	5	1	0
2	5	13	2	2	6
3	1	36	7	2	6
1	3	39	7	0	3
1	5	38	7	5	4
0	2	21	4	0	6
3	7	30	6	0	6
1	0	4	0	4	1
2	0	21	4	3	1
0	4	3	0	0	2
1	1	1	0	1	3
2	7	22	4	3	0
0	0	30	6	0	1
2	4	16	3	3	0
2	5	15	3	5	0
1	1	9	1	3	3
0	0	32	6	3	4
3	3	30	6	5	3
3	6	31	6	4	0
3	1	41	8	5	2
1	7	8	1	2	1
1	6	25	5	4	6
3	6	34	6	2	5
2	4	17	3	2	6
3	7	3	0	3	3
3	2	40	8	5	3
1	2	26	5	0	1
3	0	12	2	4	6
3	2	30	6	0	1
0	2	32	6	3	3
1	1	31	6	1	6
0	2	35	7	1	3
0	1	9	1	1	5
0	5	16	3	4	2
2	7	0	0	1	4
0	3	43	8	0	1
3	0	23	4	2	2
3	4	31	6	2	1
1	6	26	5	4	2
0	6	44	8	1	5
3	0	3	0	4	6
0	7	5	1	2	5
3	0	14	2	2	1
3	6	3	0	4	0
2	7	31	6	2	6
1	0	34	6	5	1
1	3	37	7	1	3
3	4	29	5	3	0
2	7	28	5	5	1
3	2	17	3	2	1
1	5	13	2	1	6
0	0	28	5	0	4
1	4	8	1	5	2
1	1	37	7	4	6
3	4	40	8	5	5
0	2	14	2	5	3
0	0	32	6	2	6
0	5	22	4	3	3
3	0	30	6	4	6
1	0	40	8	1	3
3	3	35	7	1	4
2	0	15	3	5	1
2	4	2	0	4	3
1	2	21	4	2	2
0	7	42	8	4	2
0	3	17	3	2	4
0	3	34	6	0	1
0	1	23	4	0	6
0	5	22	4	0	2
0	6	24	4	5	4
3	0	36	7	3	4
0	3	41	8	2	4
1	7	2	0	3	1
1	1	19	3	0	5
3	3	39	7	0	0
2	6	20	4	3	1
0	0	20	4	0	3
0	4	10	2	2	4
1	0	13	2	4	0
3	3	1	0	2	5
1	4	16	3	3	1
3	1	27	5	1	4
0	4	14	2	4	3
0	0	23	4	4	4
1	0	34	6	5	6
3	2	20	4	4	1
0	4	0	0	4	0
2	3	4	0	4	6
0	5	16	3	2	1
1	0	6	1	5	1
0	4	1	0	0	2
3	5	11	2	2	4
2	5	43	8	3	5
1	7	9	1	3	4
3	6	39	7	5	1
2	6	25	5	0	1
0	3	16	3	1	5
2	3	21	4	2	4
0	0	35	7	5	4
2	5	19	3	2	3
2	6	34	6	4	4
2	4	42	8	3	6
0	7	27	5	3	3
2	1	2	0	0	2
2	5	22	4	3	6
3	4	12	2	1	0
1	0	11	2	2	6
3	0	8	1	4	2
0	5	24	4	1	2
2	5	25	5	4	0
1	6	41	8	4	1
3	7	36	7	0	5
3	5	27	5	5	3
2	2	13	2	5	3
3	7	5	1	0	5
1	2	28	5	5	2
1	4	40	8	2	2
1	6	34	6	5	1
0	7	26	5	4	6
0	6	43	8	0	1
1	5	29	5	4	0
1	4	8	1	1	5
3	6	20	4	4	5
2	5	26	5	3	6
2	4	17	3	0	5
2	6	39	7	1	4
1	0	32	6	3	3
3	5	36	7	1	3
3	5	43	8	2	5
0	0	28	5	0	5
1	1	23	4	1	4
1	7	31	6	1	3
1	4	30	6	2	2
0	0	40	8	0	0
2	3	13	2	3	5
2	0	6	1	3	5
3	5	31	6	3	5
3	1	7	1	3	6
1	6	41	8	1	6
3	4	23	4	0	3
3	5	30	6	0	5
2	7	39	7	1	5
0	6	15	3	0	1
0	0	19	3	3	5
0	0	33	6	2	0
2	1	42	8	3	1
0	0	4	0	0	1
1	5	11	2	4	2
2	6	3	0	1	4
0	3	20	4	4	6
2	1	24	4	4	3
2	4	6	1	3	0
3	2	28	5	3	5
3	1	13	2	4	1
0	7	36	7	3	0
2	3	21	4	1	3
1	4	14	2	2	5
1	6	0	0	2	1
3	6	26	5	1	5
0	0	22	4	5	0
2	1	16	3	5	3
2	1	38	7	3	0
0	4	30	6	3	3
1	1	35	7	1	4
1	0	14	2	1	4
3	7	22	4	5	1
2	0	5	1	4	3
2	3	41	8	2	2
0	0	7	1	1	0
0	7	35	7	5	3
0	5	0	0	2	2
1	7	29	5	2	6
1	1	40	8	5	0
2	2	16	3	2	2
0	4	1	0	5	1
1	4	5	1	2	2
0	7	36	7	3	6
2	1	40	8	5	2
3	3	22	4	2	1
2	1	21	4	3	4
0	0	20	4	3	3
2	0	33	6	1	5
3	5	43	8	5	5
1	5	20	4	0	4
0	0	5	1	5	2
3	2	35	7	5	5
3	1	14	2	3	3
1	3	0	0	2	6
1	7	10	2	3	4
3	3	40	8	4	2
3	6	18	3	3	5
1	0	11	2	1	5
1	7	30	6	1	3
2	2	14	2	0	4
0	5	32	6	4	0
1	7	7	1	4	3
0	5	3	0	5	4
3	0	19	3	0	2
1	0	12	2	0	5
0	1	10	2	1	3
2	0	2	0	1	6
0	2	19	3	0	5
2	6	27	5	1	4
2	1	10	2	4	1
2	7	22	4	2	3
1	4	29	5	4	5
2	5	4	0	2	2
0	2	20	4	3	0
1	2	21	4	2	1
2	6	11	2	3	3
2	0	19	3	1	0
0	0	13	2	4	5
2	3	34	6	2	0
1	2	29	5	0	1
1	1	19	3	2	1
0	2	2	0	0	1
1	5	21	4	2	3
0	6	20	4	3	0
1	4	22	4	2	5
3	5	5	1	3	1
3	0	18	3	0	1
1	7	6	1	1	5
1	4	25	5	4	4
0	1	33	6	0	2
3	3	15	3	0	2
2	6	12	2	4	1
3	6	42	8	4	6
1	0	20	4	4	6
1	7	5	1	3	4
3	1	20	4	1	1
3	2	10	2	2	1
0	0	20	4	4	4
2	7	21	4	5	0
0	1	13	2	2	5
3	1	31	6	5	5
1	7	3	0	0	4
2	5	21	4	1	1
1	2	26	5	0	0
3	2	15	3	1	2
1	2	26	5	4	1
0	2	5	1	2	4
1	7	38	7	5	0
3	7	4	0	4	5
0	5	13	2	4	4
0	1	22	4	3	4
1	4	9	1	4	0
3	7	6	1	1	3
3	7	21	4	5	3
0	4	14	2	1	3
1	1	6	1	0	6
3	1	25	5	1	3
1	5	1	0	2	5
1	7	25	5	4	0
1	2	6	1	0	5
1	1	21	4	5	5
0	6	9	1	5	5
0	6	2	0	0	5
3	1	13	2	0	2
3	1	33	6	0	1
1	5	19	3	0	3
1	1	12	2	0	3
1	5	39	7	2	5
1	5	33	6	4	3
2	1	24	4	1	4
0	6	18	3	1	4
0	5	6	1	0	3
2	2	29	5	3	4
3	5	0	0	1	1
2	7	12	2	1	2
1	3	20	4	4	0
0	2	8	1	3	0
0	6	8	1	3	4
2	5	43	8	2	6
3	1	32	6	1	0
1	2	32	6	0	0
2	5	34	6	3	0
1	1	12	2	2	2
2	6	28	5	5	5
2	0	10	2	2	3
2	5	20	4	5	5
2	4	36	7	0	0
2	5	6	1	1	1
2	4	20	4	4	0
0	0	21	4	3	4
0	3	4	0	2	1
2	1	38	7	5	4
3	0	25	5	0	6
0	0	32	6	2	0
0	1	19	3	3	4
1	7	2	0	0	5
1	2	38	7	1	1
3	4	21	4	2	3
3	7	1	0	2	0
0	0	5	1	5	5
1	5	42	8	4	3
1	0	41	8	3	5
1	1	9	1	4	0
0	2	43	8	4	6
2	6	15	3	1	2
0	2	24	4	0	2
0	2	0	0	0	3
0	2	3	0	3	5
2	4	35	7	2	0
1	6	12	2	3	4
0	3	10	2	4	3
0	5	29	5	2	6
3	4	7	1	4	5
1	2	16	3	5	5
1	4	29	5	5	0
3	7	41	8	3	4
3	5	20	4	5	6
2	4	11	2	3	3
2	4	29	5	5	1
2	0	31	6	1	0
0	5	13	2	2	5
3	6	15	3	3	1
0	0	21	4	0	3
3	5	17	3	5	6
1	4	10	2	2	1
1	7	1	0	4	1
3	3	14	2	1	0
1	4	20	4	2	1
2	3	35	7	1	6
2	6	7	1	5	5
2	3	15	3	2	4
3	7	19	3	5	4
2	2	24	4	5	5
1	7	26	5	5	1
3	0	10	2	4	1
2	5	2	0	5	4
3	4	42	8	1	6
1	1	34	6	5	4
1	5	6	1	0	0
2	0	5	1	2	5
0	3	11	2	0	6
1	1	24	4	5	1
0	0	28	5	5	0
2	6	34	6	3	1
0	0	31	6	4	1
3	7	7	1	0	5
0	3	29	5	5	6
1	7	22	4	1	6
1	2	16	3	4	4
2	6	41	8	1	6
0	3	11	2	4	4
2	2	20	4	4	2
3	2	19	3	4	1
3	2	30	6	3	5
2	7	14	2	0	4
3	5	12	2	1	0
3	6	44	8	0	0
1	6	10	2	2	1
1	4	26	5	1	1
3	7	8	1	0	1
2	3	5	1	4	1
0	4	34	6	4	0
0	5	44	8	5	1
1	2	42	8	1	1
2	3	28	5	0	5
3	4	25	5	4	0
2	2	40	8	4	5
1	4	25	5	1	5
1	0	9	1	2	0
3	5	42	8	1	2
3	1	37	7	2	0
1	1	7	1	2	5
1	6	4	0	0	2
0	4	26	5	0	1
0	1	15	3	2	3
1	1	44	8	2	4
2	5	29	5	5	1
3	2	22	4	4	0
0	7	15	3	2	5
1	2	41	8	2	3
0	3	21	4	0	0
0	4	44	8	4	0
3	6	5	1	0	2
0	6	15	3	3	1
2	4	26	5	0	6
3	3	7	1	4	4
0	7	25	5	3	6
3	6	16	3	1	0
3	6	24	4	2	3
2	5	16	3	4	0
0	6	30	6	5	4
3	4	33	6	5	2
2	2	36	7	1	5
2	6	8	1	5	3
3	1	33	6	3	2
1	6	17	3	0	6
0	0	14	2	3	5
2	0	31	6	0	0
3	4	15	3	1	5
1	7	5	1	1	6
3	1	38	7	3	2
3	3	15	3	1	2
0	1	28	5	0	6
3	7	23	4	0	2
1	6	4	0	3	2
2	3	15	3	3	0
3	6	34	6	0	1
2	3	13	2	5	3
2	6	43	8	4	1
3	2	41	8	2	4
0	1	40	8	5	6
2	2	1	0	3	0
2	3	13	2	0	3
2	3	38	7	0	6
0	4	3	0	2	3
0	2	16	3	1	5
1	2	12	2	3	1
0	2	32	6	4	0
2	5	0	0	2	2
2	2	19	3	5	3
3	0	41	8	5	0
3	1	38	7	0	5
0	1	37	7	2	3
1	1	44	8	4	5
3	2	8	1	5	5
1	6	44	8	3	2
1	3	25	5	4	1
2	3	31	6	1	4
0	3	39	7	0	2
2	2	29	5	0	3
3	7	28	5	4	6
1	7	5	1	5	1
3	3	20	4	4	5
1	3	29	5	4	6
1	4	10	2	0	2
0	4	36	7	3	6
2	1	18	3	1	3
1	4	16	3	2	5
2	5	24	4	3	1
1	1	22	4	0	0
0	3	23	4	2	2
3	7	44	8	0	4
2	1	28	5	5	0
3	2	15	3	2	2
2	1	25	5	3	0
3	3	23	4	0	6
0	0	34	6	5	4
0	1	30	6	4	4
0	7	36	7	2	5
1	0	35	7	4	0
3	7	28	5	4	2
3	6	1	0	5	4
0	6	38	7	3	4
0	7	12	2	5	1
2	7	31	6	1	5
1	1	24	4	2	6
2	0	34	6	0	5
2	5	25	5	5	2
0	6	10	2	3	4
3	2	14	2	0	2
0	0	42	8	5	5
0	3	11	2	1	1
1	6	20	4	3	3
2	2	28	5	2	4
0	0	34	6	4	1
2	5	4	0	2	5
1	3	10	2	1	3
1	5	1	0	5	3
0	3	29	5	4	2
1	7	27	5	4	6
2	4	11	2	0	1
1	2	17	3	2	6
1	1	28	5	0	1
2	4	2	0	1	0
2	7	9	1	4	5
2	5	40	8	5	5
0	5	44	8	1	2
2	6	15	3	4	0
3	0	13	2	1	5
1	0	19	3	4	0
3	4	36	7	1	2
2	0	40	8	5	6
3	2	18	3	0	6
3	3	36	7	2	5
3	2	20	4	1	3
0	3	13	2	1	5
0	6	22	4	0	0
1	0	44	8	5	5
1	5	7	1	2	4
2	0	21	4	3	0
3	7	32	6	0	6
0	2	9	1	2	3
0	7	19	3	1	5
0	1	42	8	3	5
2	4	31	6	0	1
2	7	12	2	5	3
2	3	18	3	2	2
2	4	36	7	3	0
1	3	16	3	0	3
2	4	5	1	2	0
0	4	9	1	4	0
3	3	26	5	4	5
1	1	23	4	2	1
2	2	34	6	0	5
3	4	19	3	2	3
1	3	37	7	0	3
2	3	31	6	2	2
2	6	8	1	4	1
0	6	1	0	0	1
3	7	35	7	2	2
2	7	35	7	5	6
1	0	15	3	1	6
3	0	23	4	2	1
2	4	1	0	0	6
0	4	21	4	5	6
1	4	39	7	5	1
0	5	23	4	1	3
0	7	17	3	4	3
1	5	34	6	3	1
0	4	40	8	2	0
1	6	10	2	3	0
1	2	33	6	5	3
2	3	33	6	3	0
3	5	6	1	1	6
1	5	31	6	3	2
0	4	32	6	4	2
2	5	20	4	2	6
2	2	14	2	0	3
1	4	8	1	4	4
1	5	38	7	1	5
0	6	27	5	0	4
2	4	10	2	2	4
0	3	21	4	1	5
0	1	37	7	1	5
2	3	9	1	5	5
3	1	6	1	5	3
2	1	38	7	4	3
1	6	8	1	2	3
0	1	10	2	5	2
2	4	20	4	4	4
3	5	7	1	5	2
3	7	33	6	0	6
0	0	10	2	2	0
0	4	24	4	0	0
1	2	15	3	3	2
1	3	26	5	5	1
0	6	31	6	2	1
3	6	40	8	0	2
3	7	39	7	0	3
2	3	38	7	1	1
1	4	14	2	3	6
0	7	6	1	0	2
0	1	3	0	1	0
1	7	13	2	5	2
2	0	38	7	5	4
3	0	8	1	2	1
1	4	24	4	2	6
1	7	33	6	0	2
1	1	42	8	4	5
0	1	33	6	1	4
2	4	8	1	3	6
0	3	36	7	5	2
3	5	31	6	2	3
3	4	11	2	0	0
3	1	30	6	1	3
0	4	9	1	4	1
3	2	35	7	2	2
2	5	22	4	4	5
1	6	35	7	1	2
0	1	23	4	2	0
2	6	28	5	1	4
2	7	26	5	0	5
2	5	5	1	2	5
0	6	39	7	2	5
2	1	25	5	2	3
3	3	32	6	3	6
0	4	28	5	2	2
0	6	10	2	5	4
1	4	42	8	1	6
0	6	1	0	2	5
0	3	44	8	5	0
0	0	35	7	3	2
3	5	15	3	3	5
0	2	16	3	0	0
2	2	18	3	4	5
1	5	28	5	4	6
0	0	17	3	5	3
3	4	9	1	2	4
3	6	21	4	3	6
2	5	17	3	2	4
3	1	5	1	1	6
3	1	26	5	5	6
1	1	43	8	4	3
0	6	0	0	3	1
2	1	20	4	3	4
2	6	9	1	4	6
0	2	12	2	4	4
2	5	24	4	2	5
2	7	33	6	5	3
3	0	30	6	0	2
0	2	21	4	3	6
1	7	16	3	2	4
1	6	4	0	5	5
3	1	23	4	1	1
0	7	23	4	4	6
2	5	10	2	4	4
3	3	44	8	2	0
0	6	31	6	4	3
2	5	40	8	4	3
0	2	40	8	1	5
3	1	20	4	4	0
2	1	0	0	1	5
0	2	13	2	2	1
2	1	43	8	0	3
0	4	32	6	1	2
1	2	12	2	5	6
1	6	36	7	3	2
3	5	15	3	5	1
3	4	37	7	2	4
3	5	42	8	5	6
0	3	38	7	3	2
0	2	26	5	4	2
2	1	27	5	2	2
2	4	34	6	3	6
3	5	42	8	3	2
3	1	0	0	3	6
0	5	33	6	2	4
3	6	15	3	5	0
2	1	3	0	3	1
0	1	24	4	4	6
3	2	28	5	0	4
3	5	25	5	4	4
1	4	14	2	4	3
2	4	44	8	3	1
0	7	15	3	4	1
3	3	31	6	1	4
0	2	44	8	5	6
1	1	27	5	5	2
0	7	24	4	1	6
3	2	6	1	1	5
2	7	17	3	4	4
2	3	7	1	0	4
2	1	36	7	0	2
0	3	24	4	3	0
3	3	17	3	5	5
1	0	6	1	0	1
2	1	34	6	2	5
1	6	24	4	2	4
3	3	33	6	4	3
3	3	10	2	0	2
0	1	27	5	3	3
0	0	15	3	0	1
1	1	18	3	0	4
1	3	14	2	2	3
2	2	7	1	1	4
2	3	7	1	1	6
2	7	35	7	0	0
2	0	16	3	0	5
2	2	3	0	5	6
2	6	22	4	3	6
2	4	15	3	3	3
0	2	44	8	0	5
3	2	27	5	3	4
2	4	27	5	1	6
1	2	23	4	0	4
1	7	24	4	0	3
1	3	14	2	5	6
1	3	8	1	3	2
0	5	28	5	0	3
2	2	4	0	0	0
3	4	26	5	5	6
2	5	40	8	2	5
1	4	41	8	2	1
1	5	36	7	1	3
1	0	29	5	0	5
0	3	36	7	3	2
3	7	4	0	3	6
3	1	20	4	1	2
0	3	35	7	0	4
0	4	40	8	3	5
3	1	12	2	2	6
3	1	1	0	2	6
2	2	12	2	3	3
1	1	41	8	2	1
1	6	41	8	2	0
1	5	15	3	1	6
3	2	39	7	1	2
0	2	31	6	3	1
2	6	38	7	3	3
0	7	19	3	3	4
0	7	43	8	4	0
2	5	1	0	1	0
2	0	13	2	1	2
1	2	5	1	3	4
0	2	43	8	4	3
0	4	41	8	1	1
2	7	15	3	4	1
3	7	14	2	2	4
3	6	12	2	4	5
1	0	33	6	0	3
3	3	12	2	3	5
2	7	26	5	0	1
2	4	36	7	3	3
2	4	40	8	3	3
2	7	36	7	1	6
2	6	5	1	4	3
1	3	25	5	2	2
3	6	33	6	3	6
1	6	43	8	3	1
3	7	38	7	3	2
1	5	18	3	1	0
2	0	12	2	5	0
3	5	9	1	2	1
2	6	39	7	3	1
1	5	31	6	1	3
1	3	24	4	2	1
0	7	32	6	0	5
2	4	13	2	4	3
0	6	30	6	5	3
3	7	42	8	4	4
3	5	18	3	1	2
1	6	4	0	3	4
3	0	15	3	1	6
1	6	43	8	5	0
2	0	19	3	2	5
3	5	16	3	4	6
0	0	33	6	5	3
3	0	36	7	1	5
2	1	34	6	1	4
1	4	34	6	5	2
2	3	34	6	1	4
3	6	39	7	5	6
2	5	23	4	4	4
2	7	3	0	3	2
1	1	17	3	5	2
2	6	40	8	0	5
3	1	38	7	2	3
1	5	24	4	5	0
0	1	32	6	2	6
2	3	16	3	3	3
2	7	38	7	0	4
3	4	34	6	2	4
0	1	1	0	4	0
1	4	23	4	1	1
0	2	4	0	5	6
1	0	19	3	2	6
0	4	17	3	5	0
3	1	18	3	0	1
3	5	9	1	3	5
1	1	22	4	2	6
2	3	5	1	0	3
1	4	18	3	0	5
3	2	10	2	4	4
2	0	17	3	0	3
1	1	24	4	2	2
2	5	22	4	4	4
0	2	20	4	3	3
0	6	34	6	1	1
3	7	26	5	2	5
2	2	38	7	4	3
2	6	36	7	2	5
1	0	8	1	1	1
3	1	7	1	4	2
3	5	41	8	5	4
2	0	22	4	5	0
1	6	11	2	0	1
1	7	5	1	3	0
0	6	42	8	1	2
2	7	13	2	1	0
2	6	18	3	3	3
0	6	7	1	0	1
2	1	34	6	3	5
3	4	27	5	0	5
3	2	11	2	3	1
2	7	37	7	3	5
3	2	35	7	1	3
2	2	22	4	5	5
0	7	44	8	3	2
0	5	34	6	1	6
2	1	11	2	4	0
0	2	11	2	2	5
3	7	17	3	0	3
3	1	13	2	0	5
2	4	12	2	1	6
0	4	34	6	4	1
1	1	15	3	0	1
3	6	37	7	1	5
3	4	13	2	4	0
2	1	28	5	4	6
0	7	18	3	4	3
3	7	42	8	5	2
1	4	40	8	3	2
1	5	43	8	1	0
2	4	35	7	1	3
2	3	30	6	1	0
1	6	34	6	2	6
1	7	19	3	1	6
1	2	35	7	2	3
1	3	36	7	3	4
0	4	14	2	2	2
1	2	32	6	5	3
0	0	4	0	4	6
1	4	17	3	2	0
2	7	44	8	4	3
0	7	32	6	1	4
3	2	29	5	4	4
0	7	14	2	5	4
2	3	21	4	0	5
2	2	43	8	4	5
0	6	4	0	4	4
2	0	6	1	1	1
0	5	11	2	3	4
2	7	3	0	1	0
3	1	23	4	4	3
0	2	30	6	3	5
3	3	22	4	0	1
2	4	34	6	0	0
1	1	10	2	2	2
0	0	1	0	5	6
3	0	8	1	0	3
0	5	11	2	5	3
0	2	18	3	1	5
0	6	5	1	2	1
2	3	6	1	3	3
0	1	17	3	5	3
0	5	44	8	4	4
2	3	16	3	2	4
3	6	29	5	0	3
1	0	35	7	1	0
3	1	0	0	3	4
0	4	25	5	4	5
3	2	15	3	0	0
2	3	18	3	3	0
2	6	28	5	0	2
0	2	4	0	2	3
1	5	39	7	1	5
2	5	31	6	2	1
2	2	11	2	4	0
0	0	4	0	3	0
2	6	40	8	0	0
3	7	43	8	4	4
2	1	21	4	5	1
2	7	28	5	5	4
0	5	5	1	2	0
0	3	9	1	5	3
3	5	22	4	4	5
0	3	7	1	5	3
3	5	12	2	0	6
2	1	19	3	1	2
3	7	15	3	1	0
0	7	13	2	5	3
2	2	36	7	3	4
0	2	41	8	0	5
0	5	18	3	4	0
0	3	35	7	3	5
2	4	9	1	0	5
0	1	12	2	0	5
2	2	44	8	0	6
0	1	18	3	0	0
0	5	14	2	1	1
1	0	7	1	5	1
1	2	14	2	0	3
3	1	10	2	5	4
1	0	30	6	4	6
3	5	6	1	5	2
3	0	37	7	2	3
3	1	7	1	4	3
1	1	11	2	4	6
2	2	24	4	0	5
1	4	2	0	0	3
0	1	13	2	4	5
0	1	0	0	0	0
3	3	14	2	4	5
0	0	18	3	2	6
0	3	40	8	2	6
0	3	43	8	1	0
3	6	44	8	5	6
3	7	18	3	4	3
0	0	21	4	2	5
3	0	43	8	3	0
2	5	25	5	1	1
2	3	25	5	4	0
2	7	35	7	3	6
2	5	4	0	2	6
3	4	38	7	1	3
1	0	37	7	2	1
0	0	9	1	3	5
1	4	41	8	3	6
1	2	4	0	3	5
3	1	10	2	5	1
0	1	42	8	4	0
2	6	8	1	0	4
2	1	27	5	5	4
3	6	17	3	0	6
2	2	3	0	1	0
1	0	36	7	4	6
3	4	43	8	2	5
3	1	26	5	4	2
1	3	7	1	2	4
1	0	38	7	1	2
1	4	18	3	3	1
3	0	11	2	3	6
0	1	39	7	5	4
1	2	22	4	2	2
1	4	4	0	0	5
3	3	36	7	1	4
3	5	40	8	2	0
2	1	27	5	4	2
0	1	35	7	1	6
2	2	25	5	1	6
3	4	6	1	2	0
2	4	43	8	4	3
2	1	17	3	2	0
2	2	3	0	1	3
1	4	32	6	5	1
3	4	4	0	3	2
0	2	12	2	5	5
1	4	4	0	5	4
0	7	24	4	5	5
0	0	43	8	3	2
3	4	0	0	2	1
0	0	36	7	1	4
2	2	8	1	5	0
1	4	22	4	3	2
1	6	18	3	1	6
1	3	12	2	5	0
3	6	34	6	2	2
2	6	31	6	2	5
1	3	17	3	5	6
1	1	2	0	5	5
0	0	23	4	1	6
2	3	31	6	5	4
1	3	24	4	2	6
0	1	33	6	4	5
0	5	17	3	4	4
1	3	32	6	3	6
1	6	9	1	3	5
1	7	1	0	4	2
1	3	25	5	0	5
3	5	30	6	4	4
1	2	20	4	2	0
2	4	37	7	5	2
3	6	17	3	3	4
2	5	27	5	3	3
1	3	41	8	1	2
1	5	28	5	3	1
0	0	40	8	0	6
1	6	3	0	1	2
1	1	22	4	1	5
3	5	7	1	3	0
1	5	19	3	5	5
3	3	10	2	5	0
2	3	16	3	0	0
1	7	2	0	3	5
2	4	4	0	3	4
3	6	40	8	5	0
1	3	25	5	1	6
1	4	21	4	0	3
3	7	23	4	3	3
3	3	44	8	2	2
2	2	6	1	3	3
3	6	39	7	4	3
3	3	14	2	3	3
1	6	31	6	4	2
3	5	35	7	4	2
2	1	3	0	5	4
1	5	1	0	4	2
0	4	1	0	4	2
1	5	19	3	5	0
1	1	11	2	1	3
0	1	24	4	1	1
2	2	34	6	1	6
3	5	14	2	4	0
0	5	44	8	4	1
1	0	26	5	1	2
0	7	34	6	5	4
3	5	8	1	2	4
0	1	24	4	2	0
3	2	34	6	1	6
0	0	34	6	1	0
1	5	11	2	4	1
2	5	4	0	0	2
1	4	0	0	4	1
1	5	22	4	1	6
1	1	33	6	5	5
0	2	38	7	4	0
0	5	27	5	4	5
3	1	42	8	3	3
1	1	26	5	3	2
0	2	7	1	3	1
1	2	40	8	0	1
2	3	24	4	2	6
1	5	23	4	5	4
2	3	42	8	0	0
0	0	24	4	3	4
0	5	1	0	3	4
2	2	24	4	2	6
2	6	41	8	2	2
0	3	13	2	5	6
1	0	23	4	3	2
3	6	39	7	0	3
0	5	26	5	0	1
1	6	9	1	5	5
2	4	2	0	2	4
0	4	37	7	1	2
2	7	19	3	5	1
1	3	36	7	1	2
3	3	22	4	5	2
1	6	43	8	3	0
0	7	0	0	4	1
3	7	5	1	0	1
1	5	24	4	2	5
0	0	39	7	5	1
2	4	6	1	0	2
0	2	29	5	0	5
2	2	7	1	4	5
3	0	22	4	3	5
1	7	28	5	4	3
2	0	5	1	5	0
0	3	22	4	3	1
1	6	37	7	2	5
3	4	30	6	0	3
1	7	20	4	4	0
3	2	2	0	4	1
1	2	23	4	3	3
3	6	36	7	3	0
1	0	4	0	4	3
1	1	4	0	2	0
0	1	22	4	4	6
1	6	8	1	0	3
0	2	19	3	4	2
2	0	10	2	0	1
0	0	40	8	2	3
2	2	38	7	1	5
1	5	38	7	1	3
3	2	17	3	5	2
0	5	31	6	2	2
1	7	42	8	5	3
0	1	0	0	1	3
2	0	10	2	2	2
1	4	43	8	0	6
2	5	9	1	4	2
